seq,extraction_priority,icrv,dpl,year,title,journal,doi,doi_link,source_url_or_pdf_path,pdf_found,pdf_filename,unpaywall_api,openalex_search,google_scholar,country_guess,region_guess,performance_measure_guess,internationalization_measure_guess,notes_for_extractor,converted_r,fisher_z,variance_z,sample_size_n,ready_for_r
1609,2_NO_DOI_MANUAL,0,3,2021,Using the Resource-Based View in Multinational Enterprise Research,JOURNAL OF MANAGEMENT,,,,,,,https://openalex.org/works?search=Using%20the%20Resource-Based%20View%20in%20Multinational%20Enterprise%20Research,https://scholar.google.com/scholar?q=Using%20the%20Resource-Based%20View%20in%20Multinational%20Enterprise%20Research,,,,,source:multi,,,,,0
1669,2_NO_DOI_MANUAL,4,3,2021,Analyzing the Impact of Export Orientations on Export Performance Through Innovation and Internationalization: The Mediation-Moderation Model,IRANIAN JOURNAL OF MANAGEMENT STUDIES,,,,,,,https://openalex.org/works?search=Analyzing%20the%20Impact%20of%20Export%20Orientations%20on%20Export%20Performance%20Through%20Innovation%20and%20Internationalization%3A%20The%20Media,https://scholar.google.com/scholar?q=Analyzing%20the%20Impact%20of%20Export%20Orientations%20on%20Export%20Performance%20Through%20Innovation%20and%20Internationalization%3A%20The%20Media,,,,,source:wos,,,,,0
1672,2_NO_DOI_MANUAL,0,3,2021,Multinationality and the value of green innovation,JOURNAL OF CORPORATE FINANCE,,,,,,,https://openalex.org/works?search=Multinationality%20and%20the%20value%20of%20green%20innovation,https://scholar.google.com/scholar?q=Multinationality%20and%20the%20value%20of%20green%20innovation,,,,,source:wos | ICRV=0 auto-default; verify from full text,,,,,0
1678,2_NO_DOI_MANUAL,0,3,2021,International R&D teams: Performance effects and the moderating role of technological competences,ECONOMICS BULLETIN,,,,,,,https://openalex.org/works?search=International%20R%26D%20teams%3A%20Performance%20effects%20and%20the%20moderating%20role%20of%20technological%20competences,https://scholar.google.com/scholar?q=International%20R%26D%20teams%3A%20Performance%20effects%20and%20the%20moderating%20role%20of%20technological%20competences,,,,,source:wos,,,,,
1756,2_NO_DOI_MANUAL,0,3,2022,Information and communication technologies and firms' export performance,INDUSTRIAL AND CORPORATE CHANGE,,,,,,,https://openalex.org/works?search=Information%20and%20communication%20technologies%20and%20firms%27%20export%20performance,https://scholar.google.com/scholar?q=Information%20and%20communication%20technologies%20and%20firms%27%20export%20performance,,,,,source:multi | ICRV=0 auto-default; verify from full text,,,,,0
1789,2_NO_DOI_MANUAL,0,3,2022,The Twin Peaks of the Export Intensity Distribution,JOURNAL OF THE EUROPEAN ECONOMIC ASSOCIATION,,,,,,,https://openalex.org/works?search=The%20Twin%20Peaks%20of%20the%20Export%20Intensity%20Distribution,https://scholar.google.com/scholar?q=The%20Twin%20Peaks%20of%20the%20Export%20Intensity%20Distribution,,,,fsts,source:wos,,,,,0
1805,2_NO_DOI_MANUAL,0,3,2022,International ambidexterity and innovation performance: The moderating role of the host country's institutional quality,JOURNAL OF INNOVATION & KNOWLEDGE,,,,,,,https://openalex.org/works?search=International%20ambidexterity%20and%20innovation%20performance%3A%20The%20moderating%20role%20of%20the%20host%20country%27s%20institutional%20quality,https://scholar.google.com/scholar?q=International%20ambidexterity%20and%20innovation%20performance%3A%20The%20moderating%20role%20of%20the%20host%20country%27s%20institutional%20quality,,,,,source:multi | ICRV=0 auto-default; verify from full text,,,,,0
1829,2_NO_DOI_MANUAL,0,3,2022,Innovation capabilities and export performance in manufacturing SMEs,TEC EMPRESARIAL,,,,,,,https://openalex.org/works?search=Innovation%20capabilities%20and%20export%20performance%20in%20manufacturing%20SMEs,https://scholar.google.com/scholar?q=Innovation%20capabilities%20and%20export%20performance%20in%20manufacturing%20SMEs,,,,,source:wos | ICRV=0 auto-default; verify from full text,,,,,0
1850,2_NO_DOI_MANUAL,1,3,2022,Modeling analysis of the correlation between duality innovation and multinational enterprise performance,FRONTIERS IN PSYCHOLOGY,,,,,,,https://openalex.org/works?search=Modeling%20analysis%20of%20the%20correlation%20between%20duality%20innovation%20and%20multinational%20enterprise%20performance,https://scholar.google.com/scholar?q=Modeling%20analysis%20of%20the%20correlation%20between%20duality%20innovation%20and%20multinational%20enterprise%20performance,,,,,source:wos,,,,,0
1903,2_NO_DOI_MANUAL,2,3,2023,Exploring the Relationship between R&D Investment and Business Performance-An Empirical Analysis of Chinese ICT SMEs,SUSTAINABILITY,,,,,,,https://openalex.org/works?search=Exploring%20the%20Relationship%20between%20R%26D%20Investment%20and%20Business%20Performance-An%20Empirical%20Analysis%20of%20Chinese%20ICT%20SMEs,https://scholar.google.com/scholar?q=Exploring%20the%20Relationship%20between%20R%26D%20Investment%20and%20Business%20Performance-An%20Empirical%20Analysis%20of%20Chinese%20ICT%20SMEs,,,,,source:wos,,,,,
2007,2_NO_DOI_MANUAL,0,3,2023,Entrepreneurial Attitudes in Firms' Credit Access,CONTEMPORARY ECONOMICS,,,,,,,https://openalex.org/works?search=Entrepreneurial%20Attitudes%20in%20Firms%27%20Credit%20Access,https://scholar.google.com/scholar?q=Entrepreneurial%20Attitudes%20in%20Firms%27%20Credit%20Access,,,,,source:multi | ICRV=0 auto-default; verify from full text,,,,,
2021,2_NO_DOI_MANUAL,0,3,2024,Locally-rooted directors,REVIEW OF QUANTITATIVE FINANCE AND ACCOUNTING,,,,,,,https://openalex.org/works?search=Locally-rooted%20directors,https://scholar.google.com/scholar?q=Locally-rooted%20directors,,,,fsts,source:multi | ICRV=0 auto-default; verify from full text,,,,,0
2027,2_NO_DOI_MANUAL,0,3,2023,Strategic Marketing Communication for Sustainable Growth: Examining the Influence on Export Intentions and Financial Performance in Iron and Mining SMEs,ACTA MONTANISTICA SLOVACA,,,,,,,https://openalex.org/works?search=Strategic%20Marketing%20Communication%20for%20Sustainable%20Growth%3A%20Examining%20the%20Influence%20on%20Export%20Intentions%20and%20Financial%20Per,https://scholar.google.com/scholar?q=Strategic%20Marketing%20Communication%20for%20Sustainable%20Growth%3A%20Examining%20the%20Influence%20on%20Export%20Intentions%20and%20Financial%20Per,,,,,source:multi | ICRV=0 auto-default; verify from full text,,,,,0
2035,2_NO_DOI_MANUAL,0,3,2024,Assets of foreignness in a regulated industry,RAUSP MANAGEMENT JOURNAL,,,,,,,https://openalex.org/works?search=Assets%20of%20foreignness%20in%20a%20regulated%20industry,https://scholar.google.com/scholar?q=Assets%20of%20foreignness%20in%20a%20regulated%20industry,,,,,source:multi,,,,,
2045,2_NO_DOI_MANUAL,0,3,2024,"Enterprises' internationalization, R&D investment and enterprise performance",FINANCE RESEARCH LETTERS,,,,,,,https://openalex.org/works?search=Enterprises%27%20internationalization%2C%20R%26D%20investment%20and%20enterprise%20performance,https://scholar.google.com/scholar?q=Enterprises%27%20internationalization%2C%20R%26D%20investment%20and%20enterprise%20performance,,,,,source:multi | ICRV=0 auto-default; verify from full text,,,,,0
2073,2_NO_DOI_MANUAL,0,3,2024,Learning by exporting: the moderating role of employee human capital,INTERNATIONAL MARKETING REVIEW,,,,,,,https://openalex.org/works?search=Learning%20by%20exporting%3A%20the%20moderating%20role%20of%20employee%20human%20capital,https://scholar.google.com/scholar?q=Learning%20by%20exporting%3A%20the%20moderating%20role%20of%20employee%20human%20capital,,,,,source:wos | ICRV=0 auto-default; verify from full text,,,,,0
2082,2_NO_DOI_MANUAL,0,3,2024,Financial performance persistence in serial entrepreneurship,COGENT BUSINESS & MANAGEMENT,,,,,,,https://openalex.org/works?search=Financial%20performance%20persistence%20in%20serial%20entrepreneurship,https://scholar.google.com/scholar?q=Financial%20performance%20persistence%20in%20serial%20entrepreneurship,,,,fsts,source:multi | ICRV=0 auto-default; verify from full text,,,,,0
2143,2_NO_DOI_MANUAL,0,3,2025,"Beyond borders: Unraveling the tapestry of export performance through business model innovation, open innovation, and organisational agility",TECHNOVATION,,,,,,,https://openalex.org/works?search=Beyond%20borders%3A%20Unraveling%20the%20tapestry%20of%20export%20performance%20through%20business%20model%20innovation%2C%20open%20innovation%2C%20and%20or,https://scholar.google.com/scholar?q=Beyond%20borders%3A%20Unraveling%20the%20tapestry%20of%20export%20performance%20through%20business%20model%20innovation%2C%20open%20innovation%2C%20and%20or,,,,,source:wos | ICRV=0 auto-default; verify from full text,,,,,0
2156,2_NO_DOI_MANUAL,0,3,2025,The impact of enhanced intelligent manufacturing capabilities on a firm's export performance,FINANCE RESEARCH LETTERS,,,,,,,https://openalex.org/works?search=The%20impact%20of%20enhanced%20intelligent%20manufacturing%20capabilities%20on%20a%20firm%27s%20export%20performance,https://scholar.google.com/scholar?q=The%20impact%20of%20enhanced%20intelligent%20manufacturing%20capabilities%20on%20a%20firm%27s%20export%20performance,,,,,source:multi | ICRV=0 auto-default; verify from full text,,,,,0
2181,2_NO_DOI_MANUAL,0,3,2025,The Impact of Lean Inventory Management on Export Intensity,INZINERINE EKONOMIKA-ENGINEERING ECONOMICS,,,,,,,https://openalex.org/works?search=The%20Impact%20of%20Lean%20Inventory%20Management%20on%20Export%20Intensity,https://scholar.google.com/scholar?q=The%20Impact%20of%20Lean%20Inventory%20Management%20on%20Export%20Intensity,,,,fsts,source:wos | ICRV=0 auto-default; verify from full text,,,,,0
2198,2_NO_DOI_MANUAL,0,3,2024,Earthquakes and market capitalisation: a historical perspective using panel data,GLOBAL BUSINESS AND ECONOMICS REVIEW,,,,,,,https://openalex.org/works?search=Earthquakes%20and%20market%20capitalisation%3A%20a%20historical%20perspective%20using%20panel%20data,https://scholar.google.com/scholar?q=Earthquakes%20and%20market%20capitalisation%3A%20a%20historical%20perspective%20using%20panel%20data,,,,,source:multi,,,,,
2245,2_NO_DOI_MANUAL,2,3,2026,The Impact of Local Services Development on the Export Performance of Chinese Manufacturing Firms,OPEN ECONOMIES REVIEW,,,,,,,https://openalex.org/works?search=The%20Impact%20of%20Local%20Services%20Development%20on%20the%20Export%20Performance%20of%20Chinese%20Manufacturing%20Firms,https://scholar.google.com/scholar?q=The%20Impact%20of%20Local%20Services%20Development%20on%20the%20Export%20Performance%20of%20Chinese%20Manufacturing%20Firms,,,,,source:wos,,,,,0
2259,2_NO_DOI_MANUAL,2,3,2026,Corporate nationalism and innovation performance- a perspective based on dual legitimacy theory,CHINESE MANAGEMENT STUDIES,,,,,,,https://openalex.org/works?search=Corporate%20nationalism%20and%20innovation%20performance-%20a%20perspective%20based%20on%20dual%20legitimacy%20theory,https://scholar.google.com/scholar?q=Corporate%20nationalism%20and%20innovation%20performance-%20a%20perspective%20based%20on%20dual%20legitimacy%20theory,,,,,source:wos,,,,,
2263,2_NO_DOI_MANUAL,0,3,2026,Exploring the Factors Influencing the Export Performance of Manufacturing SMEs in Turkiye,JOURNAL OF ECONOMIC POLICY RESEARCHES-IKTISAT POLITIKASI ARASTIRMALARI DERGISI,,,,,,,https://openalex.org/works?search=Exploring%20the%20Factors%20Influencing%20the%20Export%20Performance%20of%20Manufacturing%20SMEs%20in%20Turkiye,https://scholar.google.com/scholar?q=Exploring%20the%20Factors%20Influencing%20the%20Export%20Performance%20of%20Manufacturing%20SMEs%20in%20Turkiye,,,,,source:wos | ICRV=0 auto-default; verify from full text,,,,,0
2268,2_NO_DOI_MANUAL,0,3,2026,Heterogeneous effects of internal and external R&D on export performance by industry technology level,APPLIED ECONOMICS,,,,,,,https://openalex.org/works?search=Heterogeneous%20effects%20of%20internal%20and%20external%20R%26D%20on%20export%20performance%20by%20industry%20technology%20level,https://scholar.google.com/scholar?q=Heterogeneous%20effects%20of%20internal%20and%20external%20R%26D%20on%20export%20performance%20by%20industry%20technology%20level,,,,,source:wos | ICRV=0 auto-default; verify from full text,,,,,0
2298,2_NO_DOI_MANUAL,3,3,2024,How Does Internationalization Affect The Performance Of Indonesian Family Firms With CEOs’ Demographics As Moderators?,Thailand and the World Economy,,,,,,,https://openalex.org/works?search=How%20Does%20Internationalization%20Affect%20The%20Performance%20Of%20Indonesian%20Family%20Firms%20With%20CEOs%E2%80%99%20Demographics%20As%20Moderators%3F,https://scholar.google.com/scholar?q=How%20Does%20Internationalization%20Affect%20The%20Performance%20Of%20Indonesian%20Family%20Firms%20With%20CEOs%E2%80%99%20Demographics%20As%20Moderators%3F,,,,,source:scopus,,,,,0
2325,2_NO_DOI_MANUAL,0,3,2022,"Panel vecm approach to examining differences in labour, capital and total factor productivity on large companies’ export revenue and export intensity",Academia Economic Papers,,,,,,,https://openalex.org/works?search=Panel%20vecm%20approach%20to%20examining%20differences%20in%20labour%2C%20capital%20and%20total%20factor%20productivity%20on%20large%20companies%E2%80%99%20export,https://scholar.google.com/scholar?q=Panel%20vecm%20approach%20to%20examining%20differences%20in%20labour%2C%20capital%20and%20total%20factor%20productivity%20on%20large%20companies%E2%80%99%20export,,,,fsts,source:scopus | ICRV=0 auto-default; verify from full text,,,,,0
2357,2_NO_DOI_MANUAL,0,3,2021,Linkage between enterpreneurial orientation and export performance of South Asian countries,International Journal of Entrepreneurship,,,,,,,https://openalex.org/works?search=Linkage%20between%20enterpreneurial%20orientation%20and%20export%20performance%20of%20South%20Asian%20countries,https://scholar.google.com/scholar?q=Linkage%20between%20enterpreneurial%20orientation%20and%20export%20performance%20of%20South%20Asian%20countries,,,,,source:scopus | ICRV=0 auto-default; verify from full text,,,,,0
2372,2_NO_DOI_MANUAL,1,3,2019,Internationalization effects on financial performance: The case of portuguese industrial SMEs,Journal of Small Business Strategy,,,,,,,https://openalex.org/works?search=Internationalization%20effects%20on%20financial%20performance%3A%20The%20case%20of%20portuguese%20industrial%20SMEs,https://scholar.google.com/scholar?q=Internationalization%20effects%20on%20financial%20performance%3A%20The%20case%20of%20portuguese%20industrial%20SMEs,,,,,source:scopus,,,,,0
2380,2_NO_DOI_MANUAL,1,3,2019,Internationalization effects on performance: The case of the portuguese textile and wearing firms,Journal of Textile and Apparel Technology and Management,,,,,,,https://openalex.org/works?search=Internationalization%20effects%20on%20performance%3A%20The%20case%20of%20the%20portuguese%20textile%20and%20wearing%20firms,https://scholar.google.com/scholar?q=Internationalization%20effects%20on%20performance%3A%20The%20case%20of%20the%20portuguese%20textile%20and%20wearing%20firms,,,,,source:scopus,,,,,0
2428,2_NO_DOI_MANUAL,2,3,2014,Internationalization and innovation profitability: The case of Tunisian service firms,Problems and Perspectives in Management,,,,,,,https://openalex.org/works?search=Internationalization%20and%20innovation%20profitability%3A%20The%20case%20of%20Tunisian%20service%20firms,https://scholar.google.com/scholar?q=Internationalization%20and%20innovation%20profitability%3A%20The%20case%20of%20Tunisian%20service%20firms,,,,,source:scopus,,,,,0
2448,2_NO_DOI_MANUAL,1,3,2013,"Foreign direct investment, firm-specific resources, and financial performance in a host country: Evidence from Taiwan",Actual Problems of Economics,,,,,,,https://openalex.org/works?search=Foreign%20direct%20investment%2C%20firm-specific%20resources%2C%20and%20financial%20performance%20in%20a%20host%20country%3A%20Evidence%20from%20Taiwan,https://scholar.google.com/scholar?q=Foreign%20direct%20investment%2C%20firm-specific%20resources%2C%20and%20financial%20performance%20in%20a%20host%20country%3A%20Evidence%20from%20Taiwan,,,,,source:scopus,,,,,0
2466,2_NO_DOI_MANUAL,2,3,2010,Internationalization and performance of firms: Evidence from China,Transformations in Business and Economics,,,,,,,https://openalex.org/works?search=Internationalization%20and%20performance%20of%20firms%3A%20Evidence%20from%20China,https://scholar.google.com/scholar?q=Internationalization%20and%20performance%20of%20firms%3A%20Evidence%20from%20China,,,,,source:scopus,,,,,0
2477,2_NO_DOI_MANUAL,1,2,2009,Export implicit financial performance: The case of french wine companies,International Food and Agribusiness Management Review,,,,,,,https://openalex.org/works?search=Export%20implicit%20financial%20performance%3A%20The%20case%20of%20french%20wine%20companies,https://scholar.google.com/scholar?q=Export%20implicit%20financial%20performance%3A%20The%20case%20of%20french%20wine%20companies,,,,,source:scopus,,,,,0
2506,2_NO_DOI_MANUAL,0,2,2006,The effects of firm's strategic factors on export and firm performance: A comparison of permanent and sporadic Exporters,Problems and Perspectives in Management,,,,,,,https://openalex.org/works?search=The%20effects%20of%20firm%27s%20strategic%20factors%20on%20export%20and%20firm%20performance%3A%20A%20comparison%20of%20permanent%20and%20sporadic%20Exporters,https://scholar.google.com/scholar?q=The%20effects%20of%20firm%27s%20strategic%20factors%20on%20export%20and%20firm%20performance%3A%20A%20comparison%20of%20permanent%20and%20sporadic%20Exporters,,,,,source:scopus | ICRV=0 auto-default; verify from full text,,,,,0
