seq,extraction_priority,icrv,dpl,fp_type,internationalization_measure_guess,model_type,title,authors,year,journal,doi,doi_link,google_scholar,fulltext_screening_decision,sample_size_n,reported_coefficient,t_value,df_for_t,p_value,converted_r,conversion_formula,performance_measure_guess,country_guess,region_guess,study_period_start,study_period_end,curve_type,ready_for_r,notes_for_extractor,extracted_by,is_oa,oa_status,pdf_url,best_url
443,2_NO_DOI_MANUAL,,3,TBD,Internationalization,,The Role of Internationalization in Explaining Innovation Performance,"Buckley, Peter J.; Kafouros, Mario I.; Sharp, John A.; Wang, Chengqi",2012,INNOVATIONS IN INTERNATIONAL BUSINESS,,,https://scholar.google.com/scholar?q=The%20Role%20of%20Internationalization%20in%20Explaining%20Innovation%20Performance,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Innovation/strategic outcome,TO_EXTRACT,TO_EXTRACT,,,,NO,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,,,,
444,2_NO_DOI_MANUAL,,3,LAB,FDI,,"Export, FDI and firm productivity","Engel, D.; Procher, V.",2012,APPLIED ECONOMICS,,,https://scholar.google.com/scholar?q=Export%2C%20FDI%20and%20firm%20productivity,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Productivity,TO_EXTRACT,TO_EXTRACT,,,,NO,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,,,,
445,2_NO_DOI_MANUAL,,3,EXP,Export intensity,,The effect of government-designed export promotion service use on small and medium-sized enterprise goal achievement: A multidimensional view of export performance,"Durmusoglu, Serdar S.; Apfelthaler, Gerhard; Nayir, Dilek Zamantili; Alvarez, Roberto; Mughan, Terry",2012,INDUSTRIAL MARKETING MANAGEMENT,,,https://scholar.google.com/scholar?q=The%20effect%20of%20government-designed%20export%20promotion%20service%20use%20on%20small%20and%20medium-sized%20enterprise%20goal%20achievement%3A%20A%20multidimensional%20view%20of%20export%20performance,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Firm performance,TO_EXTRACT,TO_EXTRACT,,,,NO,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,,,,
765,2_NO_DOI_MANUAL,,3,composite,,,Multinationality-Performance Relationship A Meta-analysis,"Yang, Yong; Driffield, Nigel",2012,MANAGEMENT INTERNATIONAL REVIEW,,,https://scholar.google.com/scholar?q=Multinationality-Performance%20Relationship%20A%20Meta-analysis,Y,,,,,,,,,,,,,,0,source:multi,,,,,
774,2_NO_DOI_MANUAL,,3,composite,,,The impact of geographic diversification on export performance of small and medium-sized enterprises (SMEs),"Cieslik, Jerzy; Kaciak, Eugene; Welsh, Dianne H. B.",2012,JOURNAL OF INTERNATIONAL ENTREPRENEURSHIP,,,https://scholar.google.com/scholar?q=The%20impact%20of%20geographic%20diversification%20on%20export%20performance%20of%20small%20and%20medium-sized%20enterprises%20%28SMEs%29,Y,,,,,,,,,,,,,,0,source:wos,,,,,
781,2_NO_DOI_MANUAL,,3,composite,,,THE ROLE OF CONTEXT IN THE MULTINATIONALITY-PERFORMANCE RELATIONSHIP: A META-ANALYTIC REVIEW,"Kirca, Ahmet H.; Roth, Kendall; Hult, G. Tomas M.; Cavusgil, S. Tamer",2012,GLOBAL STRATEGY JOURNAL,,,https://scholar.google.com/scholar?q=THE%20ROLE%20OF%20CONTEXT%20IN%20THE%20MULTINATIONALITY-PERFORMANCE%20RELATIONSHIP%3A%20A%20META-ANALYTIC%20REVIEW,Y,,,,,,,,,,,,,,0,source:wos,,,,,
793,2_NO_DOI_MANUAL,,3,composite,,,The impact of internationalization on performance and innovation: The moderating effects of ownership concentration,"Tsao, Shou-Min; Chen, Guang-Zheng",2012,ASIA PACIFIC JOURNAL OF MANAGEMENT,,,https://scholar.google.com/scholar?q=The%20impact%20of%20internationalization%20on%20performance%20and%20innovation%3A%20The%20moderating%20effects%20of%20ownership%20concentration,Y,,,,,,,,,,,,,,0,source:wos,,,,,
800,2_NO_DOI_MANUAL,2,3,composite,,,International expansion and firm performance in emerging market: evidence from China,"Wu, Dong; Wu, Xiao-bo; Zhou, Hao-jun",2012,CHINESE MANAGEMENT STUDIES,,,https://scholar.google.com/scholar?q=International%20expansion%20and%20firm%20performance%20in%20emerging%20market%3A%20evidence%20from%20China,Y,,,,,,,,,,,,,,0,source:multi,,,,,
828,2_NO_DOI_MANUAL,3,3,,fsts,,A Comparative Study of Technology and Industry Clusters of SMEs in India,"Thomas, Rani Maria; Narayanan, K.; Ramanathan, A.",2012,SCIENCE TECHNOLOGY AND SOCIETY,,,https://scholar.google.com/scholar?q=A%20Comparative%20Study%20of%20Technology%20and%20Industry%20Clusters%20of%20SMEs%20in%20India,Y,,,,,,,,,,,,,,0,source:multi,,,,,
451,2_NO_DOI_MANUAL,1,3,Productivity,Export intensity,,Productivity and Internationalization: A Micro-Data Approach,"van Bergeijk, Peter A. G.; Fortanier, Fabienne; Garretsen, Harry; de Groot, Henri L. F.; Moons, Selwyn J. V.",2011,ECONOMIST-NETHERLANDS,,,https://scholar.google.com/scholar?q=Productivity%20and%20Internationalization%3A%20A%20Micro-Data%20Approach,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Productivity,TO_EXTRACT,TO_EXTRACT,,,,NO,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,,,,
449,2_NO_DOI_MANUAL,2,3,TBD,Degree of internationalization/multinationality,,A Contingency Theory of Internationalization Performance for Emerging Market Multinational Enterprises,"Banalieva, Elitsa R.; Sarathy, Ravi",2011,MANAGEMENT INTERNATIONAL REVIEW,,,https://scholar.google.com/scholar?q=A%20Contingency%20Theory%20of%20Internationalization%20Performance%20for%20Emerging%20Market%20Multinational%20Enterprises,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Market performance,Emerging markets,Multiple/Emerging,,,,NO,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,,,,
450,2_NO_DOI_MANUAL,,3,firm_performance,FDI,,Rapid FDI expansion and firm performance,"Chang, Sea-Jin; Rhee, Jay Hyuk",2011,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,,,https://scholar.google.com/scholar?q=Rapid%20FDI%20expansion%20and%20firm%20performance,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Firm performance,United Kingdom,Europe,,,,NO,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,,,,
448,2_NO_DOI_MANUAL,,3,firm_performance,Internationalization,,REEXAMINATION OF THE RELATIONSHIP BETWEEN INTERNATIONALIZATION AND FIRM PERFORMANCE,"Ho, Chi-Ming; Chuang, Li-Min; Chen, Chi-Yu",2011,ACTUAL PROBLEMS OF ECONOMICS,,,https://scholar.google.com/scholar?q=REEXAMINATION%20OF%20THE%20RELATIONSHIP%20BETWEEN%20INTERNATIONALIZATION%20AND%20FIRM%20PERFORMANCE,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Firm performance,TO_EXTRACT,TO_EXTRACT,,,,NO,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,,,,
714,2_NO_DOI_MANUAL,,3,composite,,,Is there new evidence to show that product and international diversification influence SMEs' performance?,"Munoz-Bullon, Fernando; Sanchez-Bueno, Maria J.",2011,EUROMED JOURNAL OF BUSINESS,,,https://scholar.google.com/scholar?q=Is%20there%20new%20evidence%20to%20show%20that%20product%20and%20international%20diversification%20influence%20SMEs%27%20performance%3F,Y,,,,,,,,,,,,,,0,source:wos,,,,,
716,2_NO_DOI_MANUAL,2,3,productivity,,,The early and rapid internationalization of Asian emerging MNEs,"Chang, Juichuan",2011,COMPETITIVENESS REVIEW,,,https://scholar.google.com/scholar?q=The%20early%20and%20rapid%20internationalization%20of%20Asian%20emerging%20MNEs,Y,,,,,,,,,,,,,,0,source:multi,,,,,
717,2_NO_DOI_MANUAL,3,3,composite,,ols,The internationalization of Indian SMEs in B-to-B markets,"Javalgi, Rajshekhar (Raj) G.; Todd, Patricia; Granot, Elad",2011,JOURNAL OF BUSINESS & INDUSTRIAL MARKETING,,,https://scholar.google.com/scholar?q=The%20internationalization%20of%20Indian%20SMEs%20in%20B-to-B%20markets,Y,,,,,,,,,,,,,,0,source:wos,,,,,
718,2_NO_DOI_MANUAL,,3,,,,The Internationalization of Iceland's Financial Sector,"Portes, Richard; Baldursson, Fridrik Mar; Olafsson, Frosti",2011,PRELUDES TO THE ICELANDIC FINANCIAL CRISIS,,,https://scholar.google.com/scholar?q=The%20Internationalization%20of%20Iceland%27s%20Financial%20Sector,Y,,,,,,,,,,,,,,0,source:wos,,,,,
721,2_NO_DOI_MANUAL,,3,composite,,,Internationalization and financial performance in the global forest industry,"Zhang, Y.; Toppinen, A.",2011,INTERNATIONAL FORESTRY REVIEW,,,https://scholar.google.com/scholar?q=Internationalization%20and%20financial%20performance%20in%20the%20global%20forest%20industry,Y,,,,,,,,,,,,,,0,source:multi,,,,,
725,2_NO_DOI_MANUAL,,3,composite,,,"Internationalization, intangible assets and Taiwanese SMEs' performance: Evidence of an Asian newly-industrialized economy","Chiao, Yu-Ching; Yang, Kuo-Pin",2011,AFRICAN JOURNAL OF BUSINESS MANAGEMENT,,,https://scholar.google.com/scholar?q=Internationalization%2C%20intangible%20assets%20and%20Taiwanese%20SMEs%27%20performance%3A%20Evidence%20of%20an%20Asian%20newly-industrialized%20econo,Y,,,,,,,,,,,,,,0,source:wos,,,,,
767,2_NO_DOI_MANUAL,,3,,,,Perceived benefits and barriers to export involvement: Insights from non-exporters,"Mpinganjira, Mercy",2011,AFRICAN JOURNAL OF BUSINESS MANAGEMENT,,,https://scholar.google.com/scholar?q=Perceived%20benefits%20and%20barriers%20to%20export%20involvement%3A%20Insights%20from%20non-exporters,Y,,,,,,,,,,,,,,0,source:wos,,,,,
769,2_NO_DOI_MANUAL,2,3,composite,,,Diversification and firm performance in China,"Shen, Hao; Wang, Dong; Su, Zhongfeng",2011,AFRICAN JOURNAL OF BUSINESS MANAGEMENT,,,https://scholar.google.com/scholar?q=Diversification%20and%20firm%20performance%20in%20China,Y,,,,,,,,,,,,,,0,source:wos,,,,,
453,2_NO_DOI_MANUAL,2,3,firm_performance,Geographic diversification,,Internationalization and firm performance: Exploring the moderating effects of regional diversification,"Pan, Wei-Hwa; Tsai, Wei-Chun; Kuo, Tsung-Yen",2010,AFRICAN JOURNAL OF BUSINESS MANAGEMENT,,,https://scholar.google.com/scholar?q=Internationalization%20and%20firm%20performance%3A%20Exploring%20the%20moderating%20effects%20of%20regional%20diversification,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Firm performance,TO_EXTRACT,TO_EXTRACT,,,,NO,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,,,,
517,2_NO_DOI_MANUAL,,3,,Degree of internationalization/multinationality,,Value Creation and Home Region Internationalization of U.S. MNEs,"Oh, Chang Hoon",2010,MULTINATIONAL BUSINESS REVIEW,,,https://scholar.google.com/scholar?q=Value%20Creation%20and%20Home%20Region%20Internationalization%20of%20U.S.%20MNEs,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),TO_EXTRACT,TO_EXTRACT,TO_EXTRACT,,,,NO,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,,,,
684,2_NO_DOI_MANUAL,,3,composite,,,A MULTILEVEL APPROACH TO UNDERSTANDING THE MULTINATIONALITY-PERFORMANCE RELATIONSHIP,"Nielsen, Bo Bernhard; Nielsen, Sabina",2010,"PAST, PRESENT AND FUTURE OF INTERNATIONAL BUSINESS AND MANAGEMENT",,,https://scholar.google.com/scholar?q=A%20MULTILEVEL%20APPROACH%20TO%20UNDERSTANDING%20THE%20MULTINATIONALITY-PERFORMANCE%20RELATIONSHIP,Y,,,,,,,,,,,,,,0,source:wos,,,,,
692,2_NO_DOI_MANUAL,,3,composite,,,Top Management Team Internationalization and Firm Performance,"Nielsen, Sabina",2010,MANAGEMENT INTERNATIONAL REVIEW,,,https://scholar.google.com/scholar?q=Top%20Management%20Team%20Internationalization%20and%20Firm%20Performance,Y,,,,,,,,,,,,,,0,source:multi,,,,,
699,2_NO_DOI_MANUAL,,3,composite,,,THE PERFORMANCE IMPLICATIONS OF INTRA- AND INTER-REGIONAL GEOGRAPHIC DIVERSIFICATION,"Qian, Gongming; Khoury, Theodore A.; Peng, Mike W.; Qian, Zhengming",2010,STRATEGIC MANAGEMENT JOURNAL,,,https://scholar.google.com/scholar?q=THE%20PERFORMANCE%20IMPLICATIONS%20OF%20INTRA-%20AND%20INTER-REGIONAL%20GEOGRAPHIC%20DIVERSIFICATION,Y,,,,,,,,,,,,,,0,source:wos,,,,,
701,2_NO_DOI_MANUAL,,3,composite,,,"Internationalization, resource allocation and firm performance","Chen, Homin; Hsu, Chia-Wen",2010,INDUSTRIAL MARKETING MANAGEMENT,,,https://scholar.google.com/scholar?q=Internationalization%2C%20resource%20allocation%20and%20firm%20performance,Y,,,,,,,,,,,,,,0,source:multi,,,,,
2466,2_NO_DOI_MANUAL,2,3,composite,,,Internationalization and performance of firms: Evidence from China,Zeng S.X.,2010,Transformations in Business and Economics,,,https://scholar.google.com/scholar?q=Internationalization%20and%20performance%20of%20firms%3A%20Evidence%20from%20China,Y,,,,,,,,,,,,,,0,source:scopus,,,,,
518,2_NO_DOI_MANUAL,1,2,composite,FDI,,Are more exports better for a firm's performance? The moderating effect of FDI,"Chiao, Yu-Ching; Li, Peng-Yu",2009,EUROPEAN JOURNAL OF INTERNATIONAL MANAGEMENT,,,https://scholar.google.com/scholar?q=Are%20more%20exports%20better%20for%20a%20firm%27s%20performance%3F%20The%20moderating%20effect%20of%20FDI,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Firm performance,Europe,Europe,,,,NO,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,,,,
454,2_NO_DOI_MANUAL,2,2,TBD,Internationalization,,Relationships between business factors and performance in internationalization An empirical study in China,"Zeng, Saixing; Xie, X. M.; Tam, C. M.; Wan, T. W.",2009,MANAGEMENT DECISION,,,https://scholar.google.com/scholar?q=Relationships%20between%20business%20factors%20and%20performance%20in%20internationalization%20An%20empirical%20study%20in%20China,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Firm performance,China,Asia,,,,NO,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,,,,
455,2_NO_DOI_MANUAL,,2,firm_performance,Internationalization,,How Firm Performance Affects Internationalization,"Jung, Jae C.; Bansal, Pratima",2009,MANAGEMENT INTERNATIONAL REVIEW,,,https://scholar.google.com/scholar?q=How%20Firm%20Performance%20Affects%20Internationalization,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Firm performance,TO_EXTRACT,TO_EXTRACT,,,,NO,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,,,,
648,2_NO_DOI_MANUAL,2,2,composite,,,Location in Internationalization Strategy: Determinants and Consequences,"Pangarkar, Nitin; Yuan, Lin",2009,MULTINATIONAL BUSINESS REVIEW,,,https://scholar.google.com/scholar?q=Location%20in%20Internationalization%20Strategy%3A%20Determinants%20and%20Consequences,Y,,,,,,,,,,,,,,0,source:wos,,,,,
655,2_NO_DOI_MANUAL,,2,,,,Learning-by-Exporting Revisited: The Role of Intensity and Persistence*,"Andersson, Martin; Loof, Hans",2009,SCANDINAVIAN JOURNAL OF ECONOMICS,,,https://scholar.google.com/scholar?q=Learning-by-Exporting%20Revisited%3A%20The%20Role%20of%20Intensity%20and%20Persistence%2A,Y,,,,,,,,,,,,,,0,source:multi,,,,,
661,2_NO_DOI_MANUAL,1,2,composite,,,FLEXIBILITY IN INTERNATIONALIZATION: IS IT VALUABLE DURING AN ECONOMIC CRISIS?,"Lee, Seung-Hyun; Makhija, Mona",2009,STRATEGIC MANAGEMENT JOURNAL,,,https://scholar.google.com/scholar?q=FLEXIBILITY%20IN%20INTERNATIONALIZATION%3A%20IS%20IT%20VALUABLE%20DURING%20AN%20ECONOMIC%20CRISIS%3F,Y,,,,,,,,,,,,,,0,source:wos,,,,,
662,2_NO_DOI_MANUAL,2,2,,fsts,,INNOVATIVENESS AND INTERNATIONAL OPERATIONS: CASE OF RUSSIAN R&D COMPANIES,"Podmetina, Daria; Smirnova, Maria; Vaatanen, Juha; Torkkeli, Marko",2009,INTERNATIONAL JOURNAL OF INNOVATION MANAGEMENT,,,https://scholar.google.com/scholar?q=INNOVATIVENESS%20AND%20INTERNATIONAL%20OPERATIONS%3A%20CASE%20OF%20RUSSIAN%20R%26D%20COMPANIES,Y,,,,,,,,,,,,,,0,source:wos,,,,,
2477,2_NO_DOI_MANUAL,1,2,composite,,,Export implicit financial performance: The case of french wine companies,Viviani J.L.,2009,International Food and Agribusiness Management Review,,,https://scholar.google.com/scholar?q=Export%20implicit%20financial%20performance%3A%20The%20case%20of%20french%20wine%20companies,Y,,,,,,,,,,,,,,0,source:scopus,,,,,
456,2_NO_DOI_MANUAL,,2,TBD,Internationalization,,The role of internationalization in explaining innovation performance,"Kafouros, Mario I.; Buckley, Peter J.; Sharp, John A.; Wang, Chengqi",2008,TECHNOVATION,,,https://scholar.google.com/scholar?q=The%20role%20of%20internationalization%20in%20explaining%20innovation%20performance,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Innovation/strategic outcome,TO_EXTRACT,TO_EXTRACT,,,,NO,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,,,,
621,2_NO_DOI_MANUAL,1,2,composite,,,Does training facilitate SME's performance?,"Chi, Nai-Wen; Wu, Chih-Yun; Lin, Carol Yeh-Yun",2008,INTERNATIONAL JOURNAL OF HUMAN RESOURCE MANAGEMENT,,,https://scholar.google.com/scholar?q=Does%20training%20facilitate%20SME%27s%20performance%3F,Y,,,,,,,,,,,,,,0,source:wos,,,,,
640,2_NO_DOI_MANUAL,,2,composite,,,International diversification and performance: The mediating role of implementation,"Brock, David M.; Yaffe, Tal",2008,INTERNATIONAL BUSINESS REVIEW,,,https://scholar.google.com/scholar?q=International%20diversification%20and%20performance%3A%20The%20mediating%20role%20of%20implementation,Y,,,,,,,,,,,,,,0,source:multi,,,,,
641,2_NO_DOI_MANUAL,,2,,fsts,,EXPORT BEHAVIOUR IN THE CHILEAN AGRIBUSINESS AND FOOD PROCESSING INDUSTRY,"Echeverria, Rodrigo; Gopinath, Munisamy",2008,CHILEAN JOURNAL OF AGRICULTURAL RESEARCH,,,https://scholar.google.com/scholar?q=EXPORT%20BEHAVIOUR%20IN%20THE%20CHILEAN%20AGRIBUSINESS%20AND%20FOOD%20PROCESSING%20INDUSTRY,Y,,,,,,,,,,,,,,0,source:wos,,,,,
605,2_NO_DOI_MANUAL,,2,composite,,,PERFORMANCE EFFECTS OF INTERNATIONALIZATION STRATEGIES: A META-ANALYSIS,"Bausch, Andreas; Fritz, Thomas; Boesecke, Kathrin",2007,REGIONAL ASPECTS OF MULTINATIONALITY AND PERFORMANCE,,,https://scholar.google.com/scholar?q=PERFORMANCE%20EFFECTS%20OF%20INTERNATIONALIZATION%20STRATEGIES%3A%20A%20META-ANALYSIS,Y,,,,,,,,,,,,,,0,source:wos,,,,,
609,2_NO_DOI_MANUAL,,2,composite,,,INTRA-REGIONAL SALES AND THE INTERNATIONALIZATION AND PERFORMANCE RELATIONSHIP,"Richter, Nicole",2007,REGIONAL ASPECTS OF MULTINATIONALITY AND PERFORMANCE,,,https://scholar.google.com/scholar?q=INTRA-REGIONAL%20SALES%20AND%20THE%20INTERNATIONALIZATION%20AND%20PERFORMANCE%20RELATIONSHIP,Y,,,,,,,,,,,,,,0,source:wos,,,,,
610,2_NO_DOI_MANUAL,3,2,composite,,,INTERNATIONALIZATION OF INDIAN FIRMS: REGIONALIZATION PATTERNS AND IMPACT ON PERFORMANCE,"Kumar, Vikas; Gaur, Ajai S.",2007,REGIONAL ASPECTS OF MULTINATIONALITY AND PERFORMANCE,,,https://scholar.google.com/scholar?q=INTERNATIONALIZATION%20OF%20INDIAN%20FIRMS%3A%20REGIONALIZATION%20PATTERNS%20AND%20IMPACT%20ON%20PERFORMANCE,Y,,,,,,,,,,,,,,0,source:wos,,,,,
457,2_NO_DOI_MANUAL,,2,Productivity,Export intensity,,"How firms differ in innovation, productivity and internationalisation","Castellani, Davide; Zanfei, Antonello",2006,"MULTINATIONAL FIRMS, INNOVATION AND PRODUCTIVITY",,,https://scholar.google.com/scholar?q=How%20firms%20differ%20in%20innovation%2C%20productivity%20and%20internationalisation,Y,,,,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),Innovation/strategic outcome,TO_EXTRACT,TO_EXTRACT,,,,NO,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,,,,,
