source,source_id,authors,year,title,journal,doi,abstract
scopus,2-s2.0-34347207963,Elango B.,2007,An exploration of the relationship between country of origin (COE) and the internationalization-performance paradigm,Management International Review,10.1007/s11575-007-0021-5,
scopus,2-s2.0-34249703405,Bontis N.,2007,Human capital and organizational performance: A study of Egyptian software companies,Management Decision,10.1108/00251740710746033,
scopus,2-s2.0-34249805997,Sukpanich N.,2007,"Intra-regional sales, product diversity, and the performance of merchandising multinationals",Journal of International Management,10.1016/j.intman.2007.01.001,
scopus,2-s2.0-85015629663,Goergen M.,2007,The long-run performance of UK IPOs: can it be predicted?,Managerial Finance,10.1108/03074350710748759,
scopus,2-s2.0-33947165252,Camuffo A.,2007,Routes towards supplier and production network internationalisation,International Journal of Operations and Production Management,10.1108/01443570710736967,
scopus,2-s2.0-33846071097,Palmer T.,2007,"A comparison of the international diversity on top management teams of multinational firms based in the United States, Europe, and Asia: Status and implications",Singapore Management Review,,
scopus,2-s2.0-33846336789,Castellani D.,2007,"Internationalisation, innovation and productivity: How do firms differ in Italy?",World Economy,10.1111/j.1467-9701.2007.00875.x,
scopus,2-s2.0-34248560981,Quer D.,2007,Foreign market entry mode in the hotel industry: The impact of country- and firm-specific factors,International Business Review,10.1016/j.ibusrev.2007.01.003,
scopus,2-s2.0-34247500518,Kuivalainen O.,2006,Profitability of rapid internationalization: The relationship between internationalization intensity and firms' export performance,Journal of Euromarketing,10.1300/j037v16n01_05,
scopus,2-s2.0-34247511639,Martín Martín O.,2006,Internationalization and performance: Evidence from spanish firms,Journal of Euromarketing,10.1300/j037v16n01_07,
scopus,2-s2.0-33846815343,Sambharya R.B.,2006,The effect of keiretsu affiliation and resource dependencies on supplier firm performance in the Japanese automobile industry,Management International Review,10.1007/s11575-007-0047-8,
scopus,2-s2.0-33947103477,Cerutti G.,2006,Gravure looks ahead - With confidence,Gravure,,
scopus,2-s2.0-33846494124,Xiaozhi C.,2006,Innovation in China's furniture industry,Forest Products Journal,,
scopus,2-s2.0-37849186368,Pawlik K.,2006,"Foreign ownership and productivity in polish industry: The case of polish manufacturing, 1993-2002",Eastern European Economics,10.2753/eee0012-8775440502,
scopus,2-s2.0-33746538917,Sledge S.,2006,Does globalizationaffect multinational corporation performance? evidence from developed and developing countries,Journal of Transnational Management,10.1300/j482v11n02_05,
scopus,2-s2.0-33646402640,Lu J.W.,2006,Partnering strategies and performance of SMEs' international joint ventures,Journal of Business Venturing,10.1016/j.jbusvent.2005.02.002,
scopus,2-s2.0-34250002089,Gellynck X.,2006,Innovation in the food sector: Regional networks and internationalisation,Journal on Chain and Network Science,10.3920/jcns2006.x062,
scopus,2-s2.0-33344461969,Thomas D.E.,2006,International diversification and firm performance in Mexican firms: A curvilinear relationship?,Journal of Business Research,10.1016/j.jbusres.2005.08.008,
scopus,2-s2.0-37849187268,Lu J.W.,2006,SME internationalization and performance: Growth vs. profitability,Journal of International Entrepreneurship,10.1007/s10843-006-8000-7,
scopus,2-s2.0-34547260632,Annavarjula M.,2006,Corporate performance implications of multinationality: The role of firm specific moderators,Journal of Transnational Management,10.1300/j482v10n04_02,
scopus,2-s2.0-33748713365,Hitt M.A.,2006,"The importance of resources in the internationalization of professional service firms: The good, the bad, and the ugly",Academy of Management Journal,10.5465/amj.2006.23478217,
scopus,2-s2.0-67651248906,Ural T.,2006,The effects of firm's strategic factors on export and firm performance: A comparison of permanent and sporadic Exporters,Problems and Perspectives in Management,,
scopus,2-s2.0-33745603435,Rasiah R.,2006,"Ownership, technological intensities, and economic performance in South Africa",International Journal of Technology Management,10.1504/ijtm.2006.009967,
scopus,2-s2.0-27144555678,Tennant C.,2005,The application of business process reengineering in the UK,TQM Magazine,10.1108/09544780510627633,
scopus,2-s2.0-23144455007,Gerpott T.J.,2005,The degree of internationalization and the financial performance of European mobile network operators,Telecommunications Policy,10.1016/j.telpol.2005.06.003,
scopus,2-s2.0-23944502558,Kuo H.C.,2005,The effect of the degree of internationalization on capital structure for listed multinational corporations in taiwan during the asian financial crisis,Review of Pacific Basin Financial Markets and Policies,10.1142/s0219091505000464,
scopus,2-s2.0-20444501791,Davenport S.,2005,Exploring the role of proximity in SME knowledge-acquisition,Research Policy,10.1016/j.respol.2005.03.006,
scopus,2-s2.0-25144498081,Abouzeedan A.,2005,ASPEM as the new topographic analysis tool for small and medium-sized enterprises (SMEs) performance models utilization,Journal of International Entrepreneurship,10.1007/s10843-005-0305-4,
scopus,2-s2.0-17444394880,Wang H.M.,2005,What determined success during the Asian economic crisis?-the importance of experiential knowledge and group affiliation,Asia Pacific Journal of Management,10.1007/s10490-005-6419-3,
scopus,2-s2.0-85050835316,Sadrieh F.,2005,Firm-specific determinants of corporate lobbying participation and intensity,International Journal of Public Administration,10.1081/pad-200044552,
scopus,2-s2.0-23044501902,Rasiah R.,2005,Are foreign firms more productive and export- and technology-intensive than local firms in Kenyan manufacturing?,Oxford Development Studies,10.1080/13600810500137855,
scopus,2-s2.0-23844493201,Mol M.J.,2005,Antecedents and performance consequences of international outsourcing,International Business Review,10.1016/j.ibusrev.2005.05.004,
scopus,2-s2.0-84959106513,Gassmann O.,2005,Organizing Pharmaceutical Innovation: From Science-based Knowledge Creators to Drug-oriented Knowledge Brokers,Creativity and Innovation Management,10.1111/j.1467-8691.2005.00344.x,
scopus,2-s2.0-24344432399,Günther J.,2005,Eastern Germany in the process of catching up: The role of foreign and west German investors in technological renewal,Eastern European Economics,10.1080/00128775.2005.11041104,
scopus,2-s2.0-10944221946,Pradhan J.P.,2004,The determinants of outward foreign direct investment: A firm-level analysis of Indian manufacturing,Oxford Development Studies,10.1080/1360081042000293371,
scopus,2-s2.0-11244277255,Egger P.,2004,Concentration and multinationality in European manufacturing: What's the effect on productivity?,Empirica,10.1007/s10663-004-1419-y,
scopus,2-s2.0-7044263204,Merino F.,2004,Firms' productivity and internationalization: A statistical dominance test,Applied Economics Letters,10.1080/1350485042000254890,
scopus,2-s2.0-4444260584,Yeoh P.L.,2004,International learning: Antecedents and performance implications among newly internationalizing companies in an exporting context,International Marketing Review,10.1108/02651330410547171,
scopus,2-s2.0-4744356183,Bellak C.,2004,How domestic and foreign firms differ and why does it matter?,Journal of Economic Surveys,10.1111/j.0950-0804.2004.00228.x,
scopus,2-s2.0-5444253694,Bernard A.B.,2004,"Entry, expansion, and intensity in the US export boom, 1987-1992",Review of International Economics,10.1111/j.1467-9396.2004.00473.x,
scopus,2-s2.0-2342602999,Carpenter M.A.,2004,The effects of top management team pay and firm internationalization on MNC performance,Journal of Management,10.1016/j.jm.2004.02.001,
scopus,2-s2.0-2642564298,Stienstra M.,2004,Strategic renewal of Europe's largest telecom operators (1992-2001): From herd behaviour towards strategic choice?,European Management Journal,10.1016/j.emj.2004.04.016,
scopus,2-s2.0-1942487795,Šuštar B.,2004,Industrial structure and international competitiveness of post-communist Slovenia,Post Communist Economies,10.1080/1463137042000194852,
scopus,2-s2.0-4544266333,Lu J.W.,2004,International diversification and firm performance: The S-curve hypothesis,Academy of Management Journal,10.5465/20159604,
scopus,2-s2.0-3242746678,Wagner H.,2004,Internationalization speed and cost efficiency: Evidence from Germany,International Business Review,10.1016/j.ibusrev.2004.05.001,
scopus,2-s2.0-0346268961,Lee J.,2004,"Empirical approach to the sequential relationships between firm strategy, export activity, and performance in U.S. manufacturing firms",International Business Review,10.1016/j.ibusrev.2003.05.003,
scopus,2-s2.0-4143125405,Rojec M.,2004,Export propensity of Estonian and Slovenian manufacturing firms. Does foreign ownership matter?,Eastern European Economics,10.1080/00128775.2004.11041084,
scopus,2-s2.0-7044223117,Hansson P.,2004,Exports as an indicator on or promoter of successful Swedish manufacturing firms in the 1990s,Review of World Economics,10.1007/bf02665983,
scopus,2-s2.0-1142281104,Leknes H.,2004,"Globalisation, international configurations and strategic implications: The case of retailing",Long Range Planning,10.1016/j.lrp.2003.11.005,
scopus,2-s2.0-16844375268,Oyelere P.,2003,Determinants of internet financial reporting by New Zealand Companies,Journal of International Financial Management and Accounting,10.1111/1467-646x.00089,
scopus,2-s2.0-4644239424,Goerzen A.,2003,Geographic scope and multinational enterprise performance,Strategic Management Journal,10.1002/smj.357,
scopus,2-s2.0-0042510309,Qian G.,2003,Profitability of small- and medium-sized enterprises in high-tech industries: The case of the biotechnology industry,Strategic Management Journal,10.1002/smj.344,
scopus,2-s2.0-84986042649,Sanchez-Peinado E.,2003,Internationalisation process of Spanish banks: Strategic orientation after the mergers,European Business Review,10.1108/09555340310483820,
scopus,2-s2.0-84986077133,Westhead P.,2003,Company performance and objectives reported by first and multi-generation family companies: A research note,Journal of Small Business and Enterprise Development,10.1108/14626000310461231,
scopus,2-s2.0-0037828470,Dhanaraj C.,2003,A resource-based approach to the study of export performance,Journal of Small Business Management,10.1111/1540-627x.00080,
scopus,2-s2.0-0041706173,Capar N.,2003,The relationship between international diversification and performance in service firms,Journal of International Business Studies,10.1057/palgrave.jibs.8400036,
scopus,2-s2.0-0037728795,Hwang A.,2003,"Exports, returns to scale, and total factor productivity: The case of Taiwanese manufacturing industries",Review of Development Economics,10.1111/1467-9361.00186,
scopus,2-s2.0-0346342980,Balmaseda M.,2003,Spain in the EU: Fifteen years may not be enough,South European Society and Politics,10.1080/13608740808539649,
scopus,2-s2.0-0036788443,Qian G.,2002,"Multinationality, product diversification, and profitability of emerging US small- and medium-sized enterprises",Journal of Business Venturing,10.1016/s0883-9026(01)00080-5,
scopus,2-s2.0-0036760947,Moore J.,2002,Profile of Dogi: A world leader in stretch knitted fabrics,Textile Outlook International,,
scopus,2-s2.0-0036644585,Vermeulen F.,2002,"Pace, rhythm, and scope: Process dependence in building a profitable multinational corporation",Strategic Management Journal,10.1002/smj.243,
scopus,2-s2.0-10344223021,Qian G.,2002,"Multinationality, global market diversification and profitability among the largest US firms",Journal of Business Research,10.1016/s0148-2963(00)00153-3,
scopus,2-s2.0-35448955748,Riahi-Belkaoui A.,2002,"Profitability, multinationality and the investment opportunity set",Advances in International Accounting,10.1016/s0897-3660(02)15016-1,
scopus,2-s2.0-0036004091,Kotabe M.,2002,Multinationality and firm performance: The moderating role of r and d and marketing capabilities,Journal of International Business Studies,10.1057/palgrave.jibs.8491006,
