priority_rank,seq,title,authors,year,journal,doi,doi_link,google_scholar,openalex_search,unpaywall_api,pdf_found,pdf_filename,pdf_source,fulltext_screening_decision,exclusion_reason,sample_size_n,model_type,effect_size_type,reported_coefficient,standard_error,t_value,df_for_t,p_value,converted_r,fisher_z,variance_z,performance_measure_guess,internationalization_measure_guess,table_or_page,statistic_location,notes_for_extractor,ready_for_r,doi_status,icrv,prescreen_reason,dpl,fp_type,country_guess,region_guess,internationalization_dimension_guess,performance_category_guess,research_design_guess,fulltext_status,extraction_status,screening_decision_prelim,study_period_start,study_period_end,industry,firm_type,curve_type,moderators,source_url_or_pdf_path,extraction_priority,extracted_by,checked_by,effect_direction,conversion_formula
394,381,Internationalisation and financial performance: in the case of global automotive firms,"Zainudin, Rozaimah; Mahdzan, Nurul Shahnaz; Mohamad, Norzulkarnien Nor",2021,REVIEW OF INTERNATIONAL BUSINESS AND STRATEGY,,,https://scholar.google.com/scholar?q=Internationalisation%20and%20financial%20performance%3A%20in%20the%20case%20of%20global%20automotive%20firms,https://openalex.org/works?search=Internationalisation%20and%20financial%20performance%3A%20in%20the%20case%20of%20global%20automotive%20firms,,,,,,,,,,,,,,,,,,Firm performance,Internationalization,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization|financial-perf,3,financial_perf,TO_EXTRACT,TO_EXTRACT,General DOI,Accounting/financial,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
395,382,Differences in the impact of R&D intensity and R&D internationalization on firm performance - Mediating role of innovation performance,"Leung, T. Y.; Sharma, Piyush",2021,JOURNAL OF BUSINESS RESEARCH,,,https://scholar.google.com/scholar?q=Differences%20in%20the%20impact%20of%20R%26D%20intensity%20and%20R%26D%20internationalization%20on%20firm%20performance%20-%20Mediating%20role%20of%20innovation%20performance,https://openalex.org/works?search=Differences%20in%20the%20impact%20of%20R%26D%20intensity%20and%20R%26D%20internationalization%20on%20firm%20performance%20-%20Mediating%20role%20of%20innovation%20performance,,,,,,,,,,,,,,,,,,Innovation/strategic outcome,Internationalization,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization|firm-performance,3,firm_performance,TO_EXTRACT,TO_EXTRACT,General DOI,Innovation/other,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
396,389,Enterprise internationalisation performance evaluation model based on artificial neural network,"Yang, Guojun; Zhou, Xiaohu; Liang, Zhiyao",2020,INTERNATIONAL JOURNAL OF EMBEDDED SYSTEMS,,,https://scholar.google.com/scholar?q=Enterprise%20internationalisation%20performance%20evaluation%20model%20based%20on%20artificial%20neural%20network,https://openalex.org/works?search=Enterprise%20internationalisation%20performance%20evaluation%20model%20based%20on%20artificial%20neural%20network,,,,,,,,,,,,,,,,,,Firm performance,Internationalization,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization|firm-performance,3,TBD,TO_EXTRACT,TO_EXTRACT,General DOI,Accounting/financial,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
397,390,Analysis of the Relationship Between IT and Industry 4.0 Technologies with Internationalization and Business Performance,"Leon Garcia, Omar Alexander; Baez Landeros, Eliana Rocio",2020,INGENIERIA E INVESTIGACION,,,https://scholar.google.com/scholar?q=Analysis%20of%20the%20Relationship%20Between%20IT%20and%20Industry%204.0%20Technologies%20with%20Internationalization%20and%20Business%20Performance,https://openalex.org/works?search=Analysis%20of%20the%20Relationship%20Between%20IT%20and%20Industry%204.0%20Technologies%20with%20Internationalization%20and%20Business%20Performance,,,,,,,,,,,,,,,,,,Firm performance,Internationalization,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization,3,TBD,TO_EXTRACT,TO_EXTRACT,General DOI,Accounting/financial,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
398,394,SME Internationalization: the Impact of Information Technology and Innovation,"Lecerf, Marjorie; Omrani, Nessrine",2020,JOURNAL OF THE KNOWLEDGE ECONOMY,,,https://scholar.google.com/scholar?q=SME%20Internationalization%3A%20the%20Impact%20of%20Information%20Technology%20and%20Innovation,https://openalex.org/works?search=SME%20Internationalization%3A%20the%20Impact%20of%20Information%20Technology%20and%20Innovation,,,,,,,,,,,,,,,,,,Innovation/strategic outcome,Internationalization,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization,3,,TO_EXTRACT,TO_EXTRACT,General DOI,Innovation/other,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
399,396,The longitudinal effects of internationalization on firm performance: The moderating role of marketing capability,"Sun, Wenbin; Price, Joseph; Ding, Yuan",2019,JOURNAL OF BUSINESS RESEARCH,,,https://scholar.google.com/scholar?q=The%20longitudinal%20effects%20of%20internationalization%20on%20firm%20performance%3A%20The%20moderating%20role%20of%20marketing%20capability,https://openalex.org/works?search=The%20longitudinal%20effects%20of%20internationalization%20on%20firm%20performance%3A%20The%20moderating%20role%20of%20marketing%20capability,,,,,,,,,,,,,,,,,,Market performance,Internationalization,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization|firm-performance,3,firm_performance,TO_EXTRACT,TO_EXTRACT,General DOI,Market-based,Panel likely,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
400,397,Does Efficient Social-Network Structure Benefit the Performance of Business Groups and Core Firms? The Underlying Mediation Mechanism for Small World Network Structure and Internationalization in Cross-Level Business Group Network,"Chen, Ying-Yu",2019,NTU MANAGEMENT REVIEW,,,https://scholar.google.com/scholar?q=Does%20Efficient%20Social-Network%20Structure%20Benefit%20the%20Performance%20of%20Business%20Groups%20and%20Core%20Firms%3F%20The%20Underlying%20Mediation%20Mechanism%20for%20Small%20World%20Network%20Structure%20and%20Internationalization%20in%20Cross-Level%20Business%20Group%20Network,https://openalex.org/works?search=Does%20Efficient%20Social-Network%20Structure%20Benefit%20the%20Performance%20of%20Business%20Groups%20and%20Core%20Firms%3F%20The%20Underlying%20Mediation%20Mechanism%20for%20Small%20World%20Network%20Structure%20and%20Internationalization%20in%20Cross-Level%20Business%20Group%20Network,,,,,,,,,,,,,,,,,,Firm performance,Internationalization,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization,3,TBD,TO_EXTRACT,TO_EXTRACT,General DOI,Accounting/financial,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
401,398,Complementarity of R&D and productivity in SME export behavior,"Falk, Martin; de Lemos, Francisco Figueira",2019,JOURNAL OF BUSINESS RESEARCH,,,https://scholar.google.com/scholar?q=Complementarity%20of%20R%26D%20and%20productivity%20in%20SME%20export%20behavior,https://openalex.org/works?search=Complementarity%20of%20R%26D%20and%20productivity%20in%20SME%20export%20behavior,,,,,,,,,,,,,,,,,,Productivity,Export intensity,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:export-productivity,3,LAB,TO_EXTRACT,TO_EXTRACT,Export,Operational,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
402,402,SMEs Performance and Internationalization: A Traditional Industry Approach,"Madaleno, Mara; Varum, Celeste Amorim; Horta, Isabel",2018,ANNALS OF ECONOMICS AND FINANCE,,,https://scholar.google.com/scholar?q=SMEs%20Performance%20and%20Internationalization%3A%20A%20Traditional%20Industry%20Approach,https://openalex.org/works?search=SMEs%20Performance%20and%20Internationalization%3A%20A%20Traditional%20Industry%20Approach,,,,,,,,,,,,,,,,,,Firm performance,Internationalization,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization,3,ACC,TO_EXTRACT,TO_EXTRACT,General DOI,Accounting/financial,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
403,409,"Capability, environment and internationalization fit, and financial and marketing performance of MNEs' foreign subsidiaries An abductive contingency approach","Dikova, Dessislava; van Witteloostuijn, Arjen; Parker, Simon",2017,CROSS CULTURAL & STRATEGIC MANAGEMENT,,,https://scholar.google.com/scholar?q=Capability%2C%20environment%20and%20internationalization%20fit%2C%20and%20financial%20and%20marketing%20performance%20of%20MNEs%27%20foreign%20subsidiaries%20An%20abductive%20contingency%20approach,https://openalex.org/works?search=Capability%2C%20environment%20and%20internationalization%20fit%2C%20and%20financial%20and%20marketing%20performance%20of%20MNEs%27%20foreign%20subsidiaries%20An%20abductive%20contingency%20approach,,,,,,,,,,,,,,,,,,Market performance,Degree of internationalization/multinationality,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization|subsidiaries,3,ACC,TO_EXTRACT,TO_EXTRACT,Scale/scope,Market-based,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
404,410,A Study on the Effects of Dual Network Embeddedness on Organizational Learning and Internationalization Performance,"Li, Jie Yi; Cao, Jin Xia; Liu, Yu Qin",2017,EURASIA JOURNAL OF MATHEMATICS SCIENCE AND TECHNOLOGY EDUCATION,,,https://scholar.google.com/scholar?q=A%20Study%20on%20the%20Effects%20of%20Dual%20Network%20Embeddedness%20on%20Organizational%20Learning%20and%20Internationalization%20Performance,https://openalex.org/works?search=A%20Study%20on%20the%20Effects%20of%20Dual%20Network%20Embeddedness%20on%20Organizational%20Learning%20and%20Internationalization%20Performance,,,,,,,,,,,,,,,,,,Firm performance,Internationalization,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization,3,TBD,TO_EXTRACT,TO_EXTRACT,General DOI,Accounting/financial,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
405,412,Board political experience and firm internationalization strategy A resource dependence perspective,"Yarbrough, Earl, Jr.; Abebe, Michael; Dadanlar, Hazel",2017,JOURNAL OF STRATEGY AND MANAGEMENT,,,https://scholar.google.com/scholar?q=Board%20political%20experience%20and%20firm%20internationalization%20strategy%20A%20resource%20dependence%20perspective,https://openalex.org/works?search=Board%20political%20experience%20and%20firm%20internationalization%20strategy%20A%20resource%20dependence%20perspective,,,,,,,,,,,,,,,,,,TO_EXTRACT,Internationalization,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization,3,,TO_EXTRACT,TO_EXTRACT,General DOI,TO_EXTRACT,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
406,415,THE IMPACT OF INTERNATIONALIZATION AND DIVERSIFICATION ON CONSTRUCTION INDUSTRY PERFORMANCE,"Horta, Isabel M.; Kapelko, Magdalena; lansink, Alfons OuDe; Camanho, Ana S.",2016,INTERNATIONAL JOURNAL OF STRATEGIC PROPERTY MANAGEMENT,,,https://scholar.google.com/scholar?q=THE%20IMPACT%20OF%20INTERNATIONALIZATION%20AND%20DIVERSIFICATION%20ON%20CONSTRUCTION%20INDUSTRY%20PERFORMANCE,https://openalex.org/works?search=THE%20IMPACT%20OF%20INTERNATIONALIZATION%20AND%20DIVERSIFICATION%20ON%20CONSTRUCTION%20INDUSTRY%20PERFORMANCE,,,,,,,,,,,,,,,,,,Firm performance,Geographic diversification,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization,3,TBD,TO_EXTRACT,TO_EXTRACT,Scope,Accounting/financial,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
407,417,Measuring productivity premia with many modes of internationalization,"Bekes, Gabor; Murakoezy, Balazs",2016,ECONOMICS LETTERS,,,https://scholar.google.com/scholar?q=Measuring%20productivity%20premia%20with%20many%20modes%20of%20internationalization,https://openalex.org/works?search=Measuring%20productivity%20premia%20with%20many%20modes%20of%20internationalization,,,,,,,,,,,,,,,,,,Productivity,Export intensity,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization|export-productivity,3,Productivity,TO_EXTRACT,TO_EXTRACT,Export,Operational,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
408,420,Internationalization and hotel performance: The missing pieces,"Assaf, A. George; Josiassen, Alexander; Oh, Haemoon",2016,TOURISM ECONOMICS,,,https://scholar.google.com/scholar?q=Internationalization%20and%20hotel%20performance%3A%20The%20missing%20pieces,https://openalex.org/works?search=Internationalization%20and%20hotel%20performance%3A%20The%20missing%20pieces,,,,,,,,,,,,,,,,,,Firm performance,Internationalization,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization,3,TBD,TO_EXTRACT,TO_EXTRACT,General DOI,Accounting/financial,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
409,421,Internationalization of corporate R&D activities and innovation performance,"Rahko, Jaana",2016,INDUSTRIAL AND CORPORATE CHANGE,,,https://scholar.google.com/scholar?q=Internationalization%20of%20corporate%20R%26D%20activities%20and%20innovation%20performance,https://openalex.org/works?search=Internationalization%20of%20corporate%20R%26D%20activities%20and%20innovation%20performance,,,,,,,,,,,,,,,,,,Innovation/strategic outcome,Internationalization,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization,3,TBD,TO_EXTRACT,TO_EXTRACT,General DOI,Innovation/other,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
410,425,Internationalisation of firms and their innovation and productivity,"Siedschlag, Iulia; Zhang, Xiaoheng",2015,ECONOMICS OF INNOVATION AND NEW TECHNOLOGY,,,https://scholar.google.com/scholar?q=Internationalisation%20of%20firms%20and%20their%20innovation%20and%20productivity,https://openalex.org/works?search=Internationalisation%20of%20firms%20and%20their%20innovation%20and%20productivity,,,,,,,,,,,,,,,,,,Innovation/strategic outcome,Export intensity,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization|export-productivity,3,Productivity,TO_EXTRACT,TO_EXTRACT,Export,Innovation/other,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
411,429,Export Experience of Managers and the Internationalisation of Firms,"Sala, Davide; Yalcin, Erdal",2015,WORLD ECONOMY,,,https://scholar.google.com/scholar?q=Export%20Experience%20of%20Managers%20and%20the%20Internationalisation%20of%20Firms,https://openalex.org/works?search=Export%20Experience%20of%20Managers%20and%20the%20Internationalisation%20of%20Firms,,,,,,,,,,,,,,,,,,TO_EXTRACT,Export intensity,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization,3,,TO_EXTRACT,TO_EXTRACT,Export,TO_EXTRACT,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
412,437,Multinational Performance and the Geography of FDI,"Yang, Yong; Martins, Pedro S.; Driffield, Nigel",2013,MANAGEMENT INTERNATIONAL REVIEW,,,https://scholar.google.com/scholar?q=Multinational%20Performance%20and%20the%20Geography%20of%20FDI,https://openalex.org/works?search=Multinational%20Performance%20and%20the%20Geography%20of%20FDI,,,,,,,,,,,,,,,,,,Firm performance,FDI,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:MNE|FDI,3,TBD,TO_EXTRACT,TO_EXTRACT,FDI/investment,Accounting/financial,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
413,440,Internationalization and Performance of Retail Firms: A Bayesian Dynamic Model,"Assaf, A. George; Josiassen, Alexander; Ratchford, Brian T.; Barros, Carlos Pestana",2012,JOURNAL OF RETAILING,,,https://scholar.google.com/scholar?q=Internationalization%20and%20Performance%20of%20Retail%20Firms%3A%20A%20Bayesian%20Dynamic%20Model,https://openalex.org/works?search=Internationalization%20and%20Performance%20of%20Retail%20Firms%3A%20A%20Bayesian%20Dynamic%20Model,,,,,,,,,,,,,,,,,,Firm performance,Internationalization,,,doi; sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO,NO-DOI,MX,INCL:internationalization,3,TBD,TO_EXTRACT,TO_EXTRACT,General DOI,Accounting/financial,TO_EXTRACT,NO_DOI_MANUAL_SEARCH,MANUAL_BIBLIOGRAPHIC_COMPLETION,Include for full-text assessment,,,,,,,,2_NO_DOI_MANUAL,,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3)
